application_id,country_of_applicant,application_date,education_of_employee,has_job_experience,requires_job_training,visa_type,processing_center,processing_time_days,case_status,destination_country,job_offer,years_experience,documents_complete,previous_visa_rejections,processing_days,visa_status
92050,India,11/23/2024 17:47,Diploma,Y,Y,Student,Center A,69,Certified,Australia,,,No,2,49,Rejected
92051,India,11/15/2025 22:15,High School,Y,Y,Tourist,Center C,25,Certified,Canada,,,Yes,2,35,Rejected
92052,India,8/29/2025 15:34,PhD,Y,N,Work,Center B,63,Denied,Canada,No,0,No,1,56,Rejected
92053,India,4/6/2024 23:06,Bachelor's,Y,N,Tourist,Center B,35,Certified,Canada,,,No,2,20,Rejected
92054,India,10/1/2025 15:42,High School,N,N,Work,Center B,299,Certified,Australia,No,10,Yes,0,22,Approved
92055,India,5/26/2024 15:37,High School,N,N,Work,Center C,349,Certified,Canada,No,9,No,0,25,Rejected
92056,India,6/22/2025 20:37,High School,N,N,Tourist,Center B,184,Certified,UAE,,,No,1,16,Rejected
92057,India,10/16/2024 14:49,Master's,N,Y,Work,Center A,97,Certified,Australia,Yes,1,No,1,31,Rejected
92058,India,11/16/2024 0:52,Master's,Y,N,Student,Center B,301,Certified,Australia,,,No,0,30,Rejected
92059,India,4/9/2024 9:36,Bachelor's,Y,N,Business,Center C,179,Certified,Germany,,,No,0,19,Rejected
92060,India,10/1/2024 8:51,Master's,N,Y,Business,Center B,256,Certified,UAE,,,No,1,22,Rejected
92061,India,8/8/2025 16:32,Diploma,Y,N,Work,Center B,258,Certified,USA,Yes,1,No,0,7,Rejected
92062,India,4/25/2024 4:08,Diploma,Y,N,Student,Center A,247,Certified,Singapore,,,No,1,21,Rejected
92063,India,10/31/2024 19:42,Diploma,Y,Y,Work,Center B,184,Certified,USA,No,11,No,0,27,Rejected
92064,India,1/17/2025 12:19,Master's,N,N,Work,Center C,22,Certified,Germany,No,3,Yes,0,19,Approved
92065,India,11/26/2025 2:27,Master's,Y,N,Business,Center A,188,Certified,Germany,,,No,1,19,Rejected
92066,India,11/10/2025 1:56,PhD,Y,Y,Work,Center A,346,Certified,Germany,Yes,3,No,1,27,Rejected
92067,India,6/6/2025 7:54,PhD,Y,N,Work,Center C,197,Certified,Canada,No,3,No,0,11,Rejected
92068,India,7/24/2024 20:20,Diploma,Y,N,Tourist,Center A,272,Denied,Singapore,,,No,2,7,Rejected
92069,India,2/5/2024 12:31,Diploma,N,N,Business,Center A,268,Certified,Singapore,,,No,1,10,Rejected
92070,India,5/29/2025 21:02,Bachelor's,Y,N,Work,Center B,64,Certified,UK,Yes,12,Yes,2,25,Rejected
92071,India,9/18/2025 7:31,Diploma,N,Y,Business,Center B,264,Denied,Germany,,,Yes,0,9,Approved
92072,India,4/13/2025 20:10,Master's,Y,Y,Work,Center D,18,Certified,Australia,No,3,No,2,7,Rejected
92073,India,5/1/2025 19:48,PhD,Y,N,Work,Center B,93,Certified,USA,Yes,5,No,0,15,Rejected
92074,India,4/11/2025 6:56,High School,Y,N,Student,Center D,237,Certified,Canada,,,No,0,55,Rejected
92075,India,2/13/2024 18:19,Master's,Y,Y,Tourist,Center C,172,Certified,UAE,,,No,0,14,Rejected
92076,India,5/6/2025 0:45,High School,N,Y,Student,Center C,348,Certified,UK,,,Yes,0,29,Pending
92077,India,4/3/2024 8:58,Diploma,Y,N,Tourist,Center C,97,Certified,USA,,,No,2,59,Rejected
92078,India,3/26/2024 11:24,Diploma,Y,N,Tourist,Center B,125,Certified,USA,,,No,2,21,Rejected
92079,India,2/19/2024 10:44,High School,Y,N,Student,Center D,278,Certified,USA,,,Yes,2,40,Rejected
92080,India,2/9/2024 0:49,Bachelor's,N,N,Student,Center B,55,Denied,Australia,,,Yes,2,36,Rejected
92081,India,8/12/2024 15:42,Master's,Y,N,Business,Center A,65,Certified,Australia,,,No,2,42,Rejected
92082,India,3/3/2025 3:08,PhD,Y,N,Student,Center A,131,Denied,Australia,,,No,2,52,Rejected
92083,India,6/10/2025 22:02,Bachelor's,Y,N,Work,Center B,346,Certified,UK,No,6,No,1,39,Rejected
92084,India,10/6/2024 12:18,PhD,N,N,Tourist,Center A,229,Certified,Singapore,,,No,2,19,Rejected
92085,India,10/12/2025 15:26,Diploma,Y,N,Business,Center C,209,Certified,USA,,,Yes,2,27,Rejected
92086,India,11/20/2024 16:41,PhD,Y,N,Student,Center B,173,Certified,Germany,,,No,1,45,Rejected
92087,India,7/29/2024 6:49,Diploma,N,Y,Business,Center C,202,Certified,UK,,,No,0,22,Rejected
92088,India,12/22/2024 6:03,PhD,Y,Y,Tourist,Center C,283,Certified,Australia,,,No,0,42,Rejected
92089,India,9/10/2025 0:30,Master's,Y,N,Student,Center A,229,Certified,Australia,,,Yes,1,39,Pending
92090,India,7/30/2025 7:34,Diploma,N,N,Work,Center B,344,Denied,Australia,Yes,1,Yes,1,35,Pending
92091,India,6/2/2024 20:03,Diploma,Y,N,Student,Center C,209,Certified,Singapore,,,Yes,0,15,Approved
92092,India,11/25/2024 21:28,PhD,N,N,Work,Center C,21,Certified,UAE,No,6,No,1,12,Rejected
92093,India,3/19/2024 7:00,High School,N,N,Work,Center A,78,Certified,Canada,No,0,No,1,59,Rejected
92094,India,10/11/2025 18:00,PhD,N,N,Student,Center C,194,Certified,UAE,,,Yes,0,32,Pending
92095,India,9/20/2024 17:16,Master's,N,N,Tourist,Center B,85,Certified,USA,,,Yes,1,27,Pending
92096,India,9/16/2024 11:59,Diploma,Y,N,Business,Center B,287,Certified,Germany,,,Yes,1,32,Pending
92097,India,11/23/2025 9:22,Master's,Y,N,Tourist,Center A,166,Certified,USA,,,No,2,40,Rejected
92098,India,5/3/2024 9:50,Diploma,Y,N,Business,Center B,354,Denied,UK,,,Yes,0,52,Pending
92099,India,6/19/2025 1:07,Master's,Y,N,Work,Center A,202,Denied,Canada,Yes,8,Yes,0,7,Approved
92100,India,3/1/2025 3:51,Diploma,Y,Y,Tourist,Center B,36,Certified,UK,,,No,1,44,Rejected
92101,India,2/19/2024 18:50,High School,Y,Y,Work,Center A,37,Certified,Singapore,No,3,Yes,2,32,Rejected
92102,India,4/29/2025 17:29,Diploma,Y,Y,Student,Center B,196,Certified,Singapore,,,No,2,27,Rejected
92103,India,3/17/2025 18:13,PhD,N,N,Work,Center D,217,Certified,Australia,No,7,Yes,1,47,Pending
92104,India,9/4/2025 6:49,Bachelor's,Y,N,Business,Center D,301,Certified,Australia,,,No,2,51,Rejected
92105,India,2/12/2026 3:54,Master's,Y,Y,Tourist,Center D,340,Certified,Germany,,,No,2,20,Rejected
92106,India,1/8/2026 11:13,Master's,Y,N,Tourist,Center B,14,Certified,USA,,,Yes,1,52,Pending
92107,India,1/28/2024 23:48,Diploma,Y,Y,Tourist,Center A,266,Certified,UK,,,No,1,57,Rejected
92108,India,5/12/2025 18:10,Diploma,Y,N,Student,Center D,315,Certified,UAE,,,No,0,21,Rejected
92109,India,9/21/2024 4:38,PhD,Y,N,Business,Center C,195,Certified,Australia,,,No,1,8,Rejected
92110,India,9/12/2024 8:59,Master's,Y,N,Tourist,Center A,99,Certified,Germany,,,Yes,2,43,Rejected
92111,India,4/23/2024 18:22,Diploma,Y,N,Student,Center C,330,Certified,Germany,,,Yes,1,57,Pending
92112,India,10/24/2025 15:37,Diploma,Y,N,Work,Center B,362,Denied,UK,No,12,Yes,1,12,Approved
92113,India,5/21/2024 16:45,PhD,Y,Y,Student,Center B,76,Certified,USA,,,No,1,48,Rejected
92114,India,2/19/2024 10:32,High School,Y,N,Student,Center D,112,Certified,Canada,,,No,0,18,Rejected
92115,India,10/27/2024 9:34,PhD,Y,N,Business,Center A,339,Denied,Singapore,,,No,0,22,Rejected
92116,India,5/15/2025 3:03,High School,N,N,Business,Center D,71,Certified,Germany,,,No,2,9,Rejected
92117,India,3/1/2024 1:21,PhD,N,Y,Business,Center D,24,Certified,Singapore,,,Yes,1,17,Approved
92118,India,8/30/2025 1:46,Master's,N,Y,Student,Center D,252,Certified,UK,,,Yes,2,10,Rejected
92119,India,5/12/2024 14:17,High School,N,Y,Work,Center D,205,Certified,Australia,Yes,6,Yes,2,13,Rejected
92120,India,10/6/2025 0:58,Master's,Y,Y,Business,Center B,69,Denied,Canada,,,No,2,11,Rejected
92121,India,2/11/2025 8:37,Bachelor's,Y,N,Work,Center C,140,Certified,Canada,Yes,1,Yes,1,47,Pending
92122,India,4/8/2024 1:57,Bachelor's,Y,N,Work,Center D,49,Certified,USA,No,8,Yes,0,20,Approved
92123,India,9/27/2024 18:58,Bachelor's,Y,Y,Student,Center A,274,Certified,UK,,,Yes,0,58,Pending
92124,India,10/13/2024 18:14,PhD,N,N,Student,Center C,154,Certified,USA,,,No,1,42,Rejected
92125,India,10/9/2024 7:57,Bachelor's,Y,N,Student,Center C,41,Certified,Germany,,,Yes,1,53,Pending
92126,India,12/14/2024 2:48,PhD,N,N,Tourist,Center C,45,Denied,Germany,,,Yes,2,8,Rejected
92127,India,9/9/2025 2:18,Bachelor's,N,N,Business,Center B,222,Certified,UAE,,,Yes,2,23,Rejected
92128,India,9/16/2025 8:00,PhD,Y,N,Tourist,Center D,89,Certified,Singapore,,,Yes,0,45,Pending
92129,India,12/19/2025 7:27,PhD,N,N,Work,Center C,124,Certified,UK,Yes,4,No,2,30,Rejected
92130,India,11/6/2025 22:57,Bachelor's,Y,N,Business,Center D,205,Certified,Australia,,,No,1,42,Rejected
92131,India,7/4/2024 2:19,High School,Y,N,Work,Center B,231,Certified,UAE,No,5,Yes,0,13,Approved
92132,India,2/6/2024 18:10,Diploma,N,N,Business,Center B,10,Certified,UAE,,,No,0,21,Rejected
92133,India,12/25/2025 19:38,Diploma,Y,N,Student,Center B,101,Certified,Germany,,,No,1,47,Rejected
92134,India,1/27/2024 23:28,Master's,Y,N,Tourist,Center A,119,Denied,Germany,,,Yes,0,11,Approved
92135,India,9/27/2025 0:11,PhD,Y,Y,Business,Center B,336,Certified,Australia,,,Yes,1,55,Pending
92136,India,7/27/2025 7:39,Master's,Y,N,Tourist,Center A,117,Certified,UAE,,,No,2,19,Rejected
92137,India,6/22/2025 10:59,Master's,N,N,Tourist,Center B,242,Certified,Canada,,,No,0,41,Rejected
92138,India,4/22/2025 15:13,Diploma,N,N,Tourist,Center D,349,Certified,Singapore,,,Yes,2,19,Rejected
92139,India,1/5/2025 5:05,Bachelor's,Y,N,Tourist,Center A,334,Certified,UK,,,Yes,0,38,Pending
92140,India,8/31/2024 23:30,PhD,N,N,Business,Center C,82,Certified,Singapore,,,No,0,19,Rejected
92141,India,2/28/2024 1:13,PhD,N,N,Business,Center B,136,Certified,Canada,,,No,0,21,Rejected
92142,India,7/8/2025 20:15,High School,Y,Y,Business,Center D,123,Denied,USA,,,Yes,2,8,Rejected
92143,India,3/12/2025 21:53,High School,N,N,Student,Center D,266,Certified,Australia,,,No,0,26,Rejected
92144,India,5/2/2025 9:16,High School,N,Y,Business,Center C,116,Certified,UK,,,No,2,50,Rejected
92145,India,3/10/2025 1:26,Bachelor's,Y,Y,Work,Center A,58,Certified,Australia,No,1,Yes,0,44,Pending
92146,India,1/16/2025 17:02,PhD,N,Y,Student,Center D,273,Certified,Australia,,,No,2,7,Rejected
92147,India,6/8/2025 18:17,High School,Y,Y,Tourist,Center B,185,Certified,Canada,,,Yes,1,49,Pending
92148,India,7/18/2025 0:47,PhD,Y,Y,Business,Center C,260,Certified,Canada,,,No,0,36,Rejected
92149,India,7/23/2025 8:08,High School,N,N,Work,Center D,133,Certified,USA,No,6,Yes,2,53,Rejected
92150,India,2/15/2025 19:36,Bachelor's,Y,Y,Tourist,Center A,177,Certified,UK,,,No,2,26,Rejected
92151,India,12/16/2025 18:25,Master's,Y,N,Business,Center D,252,Denied,Australia,,,No,1,46,Rejected
92152,India,1/27/2025 20:10,PhD,N,Y,Work,Center B,211,Certified,Singapore,Yes,2,Yes,1,8,Approved
92153,India,7/21/2024 0:25,Diploma,Y,Y,Tourist,Center D,208,Certified,UAE,,,No,0,44,Rejected
92154,India,3/17/2024 5:05,Master's,Y,N,Business,Center C,171,Certified,Singapore,,,No,1,24,Rejected
92155,India,11/24/2024 5:42,Bachelor's,Y,Y,Student,Center B,94,Certified,USA,,,No,0,28,Rejected
92156,India,11/24/2024 2:50,Bachelor's,Y,N,Tourist,Center B,250,Certified,Australia,,,No,1,19,Rejected
92157,India,10/3/2024 14:35,Bachelor's,Y,Y,Work,Center A,97,Certified,Singapore,Yes,6,Yes,2,54,Rejected
92158,India,12/11/2025 8:44,Bachelor's,Y,N,Work,Center D,162,Certified,USA,Yes,7,No,1,23,Rejected
92159,India,9/1/2024 1:07,PhD,N,N,Business,Center C,361,Certified,Australia,,,Yes,1,8,Approved
92160,India,4/11/2025 10:37,Diploma,N,N,Work,Center A,198,Certified,Canada,Yes,13,Yes,1,59,Pending
92161,India,1/13/2025 2:45,High School,N,N,Tourist,Center A,73,Certified,Germany,,,No,2,9,Rejected
92162,India,3/31/2025 10:15,High School,Y,Y,Tourist,Center A,302,Certified,USA,,,Yes,0,8,Approved
92163,India,10/28/2025 10:32,High School,Y,N,Student,Center C,45,Certified,USA,,,Yes,1,46,Pending
92164,India,3/17/2024 8:01,High School,Y,N,Tourist,Center A,131,Denied,Germany,,,No,0,16,Rejected
92165,India,11/13/2025 19:12,High School,Y,N,Business,Center C,60,Certified,Canada,,,Yes,2,44,Rejected
92166,India,12/5/2024 20:43,PhD,Y,N,Tourist,Center D,118,Certified,USA,,,Yes,1,42,Pending
92167,India,6/23/2025 9:10,PhD,N,Y,Work,Center C,171,Certified,Canada,Yes,1,Yes,2,12,Rejected
92168,India,3/28/2025 12:05,High School,Y,N,Business,Center D,118,Certified,Singapore,,,Yes,2,10,Rejected
92169,India,11/27/2025 18:20,Diploma,Y,N,Business,Center B,120,Certified,Singapore,,,Yes,0,24,Approved
92170,India,8/19/2024 18:37,High School,N,Y,Work,Center A,244,Certified,Singapore,No,14,Yes,1,57,Pending
92171,India,5/6/2024 17:09,Bachelor's,Y,Y,Tourist,Center D,322,Certified,Singapore,,,Yes,1,25,Pending
92172,India,3/3/2025 23:16,Master's,Y,Y,Work,Center A,44,Certified,UAE,No,7,Yes,0,14,Approved
92173,India,9/19/2025 11:33,Diploma,Y,N,Tourist,Center A,325,Certified,Australia,,,Yes,0,39,Pending
92174,India,7/8/2025 20:26,Diploma,N,N,Tourist,Center B,129,Certified,UAE,,,No,1,22,Rejected
92175,India,1/14/2024 6:30,Diploma,Y,N,Tourist,Center A,145,Certified,Singapore,,,No,2,53,Rejected
92176,India,8/21/2024 20:57,PhD,Y,N,Tourist,Center D,110,Certified,Australia,,,No,1,50,Rejected
92177,India,7/20/2024 3:17,PhD,N,Y,Tourist,Center A,240,Certified,Germany,,,Yes,1,20,Approved
92178,India,9/17/2024 12:57,Diploma,N,N,Tourist,Center C,235,Certified,Singapore,,,No,2,54,Rejected
92179,India,9/14/2024 11:24,High School,Y,N,Business,Center D,224,Certified,UK,,,Yes,0,25,Pending
92180,India,3/28/2025 15:24,PhD,Y,N,Work,Center A,293,Certified,Singapore,Yes,11,No,0,17,Rejected
92181,India,2/22/2025 10:56,PhD,Y,N,Business,Center B,21,Certified,Canada,,,No,0,17,Rejected
92182,India,5/15/2025 2:12,Diploma,Y,Y,Student,Center B,246,Certified,Singapore,,,Yes,1,18,Approved
92183,India,9/29/2025 4:00,PhD,Y,N,Student,Center C,300,Certified,UK,,,No,0,58,Rejected
92184,India,3/26/2024 9:46,Diploma,Y,N,Work,Center D,294,Certified,UK,No,1,No,0,13,Rejected
92185,India,4/4/2024 2:19,PhD,Y,N,Business,Center C,185,Certified,Canada,,,Yes,0,35,Pending
92186,India,2/25/2026 8:56,PhD,Y,N,Student,Center B,41,Denied,Singapore,,,Yes,0,31,Pending
92187,India,11/8/2024 6:24,Bachelor's,N,Y,Business,Center A,9,Certified,UK,,,No,0,14,Rejected
92188,India,1/23/2024 10:30,Diploma,N,N,Student,Center D,179,Denied,USA,,,Yes,2,30,Rejected
92189,India,2/22/2025 1:51,High School,N,N,Tourist,Center D,21,Certified,Singapore,,,Yes,1,8,Approved
92190,India,12/9/2024 1:19,Bachelor's,N,N,Work,Center D,120,Certified,Australia,No,2,No,1,40,Rejected
92191,India,6/2/2025 7:42,Master's,Y,N,Business,Center B,67,Certified,UAE,,,Yes,0,55,Pending
92192,India,12/31/2024 23:02,Master's,Y,Y,Business,Center D,144,Certified,Germany,,,Yes,0,40,Pending
92193,India,2/2/2025 1:10,Master's,Y,Y,Business,Center D,241,Certified,Singapore,,,No,1,8,Rejected
92194,India,6/18/2024 22:34,Master's,Y,N,Student,Center D,303,Certified,Canada,,,Yes,0,28,Pending
92195,India,12/5/2025 22:40,Diploma,Y,Y,Work,Center C,268,Certified,Germany,No,2,Yes,2,51,Rejected
92196,India,2/14/2026 1:28,Diploma,Y,N,Tourist,Center C,197,Certified,UAE,,,Yes,0,20,Approved
92197,India,10/4/2024 8:05,Bachelor's,Y,Y,Student,Center B,355,Certified,Australia,,,No,1,28,Rejected
92198,India,5/14/2024 11:58,Master's,Y,N,Student,Center C,55,Certified,Germany,,,Yes,2,46,Rejected
92199,India,6/9/2024 21:18,Diploma,N,N,Business,Center C,216,Certified,Canada,,,No,0,46,Rejected
92200,India,7/21/2024 4:08,Diploma,Y,N,Student,Center C,24,Certified,Germany,,,No,1,45,Rejected
92201,India,2/7/2024 0:00,PhD,Y,Y,Tourist,Center A,348,Certified,UK,,,Yes,2,27,Rejected
92202,India,5/5/2024 9:15,High School,Y,Y,Work,Center B,352,Certified,UK,No,10,Yes,1,21,Approved
92203,India,3/7/2025 7:59,High School,Y,Y,Student,Center D,194,Denied,Australia,,,No,0,31,Rejected
92204,India,10/21/2025 13:11,Bachelor's,N,Y,Student,Center D,225,Certified,Singapore,,,No,0,23,Rejected
92205,India,7/14/2024 0:29,PhD,N,Y,Business,Center D,258,Certified,UK,,,Yes,2,52,Rejected
92206,India,12/26/2024 16:23,Master's,N,N,Student,Center A,82,Certified,Germany,,,No,2,47,Rejected
92207,India,1/3/2026 13:28,Master's,N,N,Work,Center A,350,Certified,USA,No,10,Yes,0,38,Pending
92208,India,4/7/2024 17:35,Diploma,N,N,Tourist,Center C,249,Certified,Germany,,,Yes,0,9,Approved
92209,India,4/28/2024 12:14,PhD,N,N,Student,Center D,205,Certified,USA,,,No,0,14,Rejected
92210,India,2/3/2025 1:01,Bachelor's,Y,N,Tourist,Center B,288,Denied,Germany,,,Yes,0,55,Pending
92211,India,4/22/2025 14:19,PhD,Y,N,Student,Center C,183,Certified,USA,,,Yes,0,56,Pending
92212,India,3/15/2025 15:40,High School,N,Y,Business,Center B,85,Certified,Singapore,,,Yes,2,28,Rejected
92213,India,6/7/2024 22:17,Master's,Y,Y,Student,Center C,114,Certified,USA,,,No,0,54,Rejected
92214,India,7/21/2024 15:01,PhD,N,Y,Business,Center D,114,Certified,Canada,,,Yes,0,17,Approved
92215,India,5/4/2024 2:52,PhD,Y,N,Work,Center D,223,Denied,Canada,Yes,7,No,2,15,Rejected
92216,India,1/8/2024 18:11,High School,N,N,Business,Center B,297,Certified,UAE,,,Yes,2,25,Rejected
92217,India,8/4/2025 12:38,PhD,Y,N,Work,Center A,319,Certified,Germany,Yes,7,No,0,45,Rejected
92218,India,1/29/2025 17:29,High School,N,N,Work,Center B,53,Certified,UK,No,12,Yes,0,22,Approved
92219,India,6/9/2025 11:32,Master's,Y,N,Tourist,Center B,37,Certified,Canada,,,Yes,0,52,Pending
92220,India,4/2/2024 18:07,High School,N,Y,Student,Center B,349,Certified,USA,,,Yes,2,16,Rejected
92221,India,7/7/2025 21:31,Master's,Y,Y,Business,Center A,316,Certified,Germany,,,No,1,23,Rejected
92222,India,1/27/2024 18:45,PhD,Y,N,Work,Center D,125,Denied,UK,Yes,13,No,1,18,Rejected
92223,India,10/11/2025 1:36,Diploma,N,N,Student,Center C,208,Certified,Germany,,,Yes,0,32,Pending
92224,India,12/21/2024 12:55,High School,Y,N,Work,Center B,133,Certified,USA,Yes,8,Yes,0,17,Approved
92225,India,12/24/2024 3:06,Bachelor's,N,N,Business,Center B,226,Certified,Canada,,,Yes,1,29,Pending
92226,India,9/25/2025 7:35,Diploma,Y,N,Business,Center D,160,Certified,Canada,,,Yes,0,18,Approved
92227,India,4/7/2025 16:51,Bachelor's,Y,N,Business,Center B,84,Certified,Australia,,,Yes,1,44,Pending
92228,India,6/6/2024 7:06,PhD,N,Y,Student,Center C,84,Certified,Australia,,,No,1,53,Rejected
92229,India,3/12/2025 9:40,PhD,Y,N,Student,Center C,329,Denied,UAE,,,Yes,1,51,Pending
92230,India,9/16/2025 13:31,High School,N,Y,Business,Center D,86,Certified,UAE,,,Yes,0,39,Pending
92231,India,2/10/2026 9:42,Master's,N,N,Business,Center D,184,Certified,UAE,,,No,2,34,Rejected
92232,India,1/27/2025 7:24,High School,Y,Y,Business,Center C,291,Certified,Germany,,,No,2,13,Rejected
92233,India,7/22/2025 0:23,Master's,Y,N,Tourist,Center C,8,Certified,Germany,,,No,0,45,Rejected
92234,India,9/7/2025 13:31,Bachelor's,N,Y,Student,Center C,97,Certified,UK,,,No,0,34,Rejected
92235,India,4/28/2025 17:10,High School,Y,Y,Student,Center D,320,Certified,UAE,,,Yes,0,49,Pending
92236,India,1/13/2026 14:19,High School,Y,N,Student,Center A,7,Certified,Canada,,,No,0,57,Rejected
92237,India,3/13/2024 22:18,Bachelor's,Y,Y,Work,Center B,30,Certified,UAE,Yes,7,No,2,10,Rejected
92238,India,7/19/2024 21:13,PhD,Y,N,Student,Center B,247,Certified,Canada,,,Yes,0,50,Pending
92239,India,7/17/2025 20:46,Master's,Y,N,Tourist,Center B,333,Certified,UAE,,,No,2,55,Rejected
92240,India,2/20/2025 3:34,High School,Y,Y,Tourist,Center D,58,Certified,Australia,,,No,2,49,Rejected
92241,India,8/24/2024 3:42,PhD,Y,N,Work,Center D,138,Certified,USA,No,0,Yes,2,9,Rejected
92242,India,7/12/2024 8:43,Bachelor's,Y,Y,Student,Center D,263,Certified,USA,,,Yes,1,43,Pending
92243,India,1/23/2026 0:25,PhD,N,Y,Tourist,Center B,185,Certified,UAE,,,Yes,2,57,Rejected
92244,India,11/16/2025 21:15,Bachelor's,N,Y,Work,Center B,156,Certified,Australia,No,13,Yes,0,52,Pending
92245,India,7/30/2024 9:34,Master's,Y,Y,Work,Center B,315,Certified,Germany,Yes,4,No,0,7,Rejected
92246,India,2/17/2026 20:54,PhD,Y,Y,Tourist,Center D,339,Certified,UAE,,,Yes,2,36,Rejected
92247,India,9/28/2024 22:12,High School,Y,Y,Tourist,Center C,295,Certified,Singapore,,,No,2,54,Rejected
92248,India,5/25/2024 10:32,Master's,Y,Y,Work,Center C,73,Certified,UAE,No,10,No,0,9,Rejected
92249,India,2/29/2024 22:02,Diploma,N,N,Work,Center C,176,Certified,Singapore,Yes,4,No,2,28,Rejected
92250,India,7/25/2025 8:07,Diploma,N,N,Business,Center C,259,Denied,Singapore,,,Yes,2,25,Rejected
92251,India,8/12/2024 1:47,High School,Y,N,Tourist,Center A,311,Certified,Canada,,,Yes,0,16,Approved
92252,India,8/20/2025 13:46,Master's,N,N,Work,Center C,264,Certified,Canada,No,1,No,0,49,Rejected
92253,India,2/17/2024 10:36,Bachelor's,N,N,Work,Center C,186,Certified,UAE,Yes,10,Yes,2,22,Rejected
92254,India,6/7/2024 7:35,Master's,Y,Y,Tourist,Center A,253,Certified,Canada,,,No,2,53,Rejected
92255,India,10/27/2025 20:58,High School,Y,Y,Tourist,Center A,134,Certified,USA,,,No,0,7,Rejected
92256,India,5/26/2024 4:47,Master's,N,Y,Business,Center B,55,Certified,Germany,,,No,0,28,Rejected
92257,India,9/27/2024 13:16,High School,Y,Y,Tourist,Center C,178,Certified,Singapore,,,No,0,32,Rejected
92258,India,2/12/2026 3:06,PhD,N,Y,Business,Center B,279,Certified,UAE,,,No,1,41,Rejected
92259,India,1/11/2024 20:43,Diploma,Y,N,Work,Center D,128,Certified,USA,No,13,No,0,22,Rejected
92260,India,11/8/2025 20:02,High School,N,N,Student,Center D,173,Certified,Germany,,,Yes,1,10,Approved
92261,India,12/13/2024 14:41,High School,Y,N,Work,Center C,140,Denied,Australia,No,8,Yes,1,57,Pending
92262,India,10/8/2025 1:25,High School,Y,N,Work,Center A,29,Certified,Germany,No,5,No,0,43,Rejected
92263,India,10/25/2024 8:31,PhD,Y,Y,Tourist,Center A,312,Certified,Singapore,,,No,1,49,Rejected
92264,India,7/5/2024 20:34,Master's,Y,Y,Work,Center A,20,Certified,USA,No,11,No,1,40,Rejected
92265,India,11/17/2024 23:59,PhD,Y,N,Tourist,Center B,120,Denied,Canada,,,Yes,1,9,Approved
92266,India,10/24/2025 1:59,Master's,N,N,Student,Center C,353,Certified,USA,,,No,1,44,Rejected
92267,India,4/15/2024 8:37,Bachelor's,Y,Y,Business,Center B,122,Certified,Australia,,,Yes,1,41,Pending
92268,India,1/3/2024 1:20,PhD,Y,Y,Tourist,Center C,254,Certified,Canada,,,No,0,47,Rejected
92269,India,1/16/2025 20:49,Diploma,Y,N,Tourist,Center A,170,Certified,USA,,,Yes,0,22,Approved
92270,India,7/14/2024 15:27,Master's,Y,Y,Business,Center D,314,Denied,Canada,,,No,1,11,Rejected
92271,India,11/21/2025 1:22,Diploma,N,N,Tourist,Center B,207,Denied,Singapore,,,No,2,11,Rejected
92272,India,4/26/2025 3:14,PhD,Y,N,Tourist,Center C,118,Certified,Australia,,,Yes,2,50,Rejected
92273,India,11/6/2025 22:34,Bachelor's,Y,Y,Tourist,Center C,363,Certified,Germany,,,Yes,2,13,Rejected
